Profile Name,Duration,Title ,Genres,Bookmark,Latest Bookmark,
Vivian,21.6,Champions,Comedy,0:21:37,0:21:37,
Ashley,0.8,Cheer,"Documentary, Sport",0:05:28,0:05:28,
Ashley,4.7,Cheer,"Documentary, Sport",0:04:42,0:04:42,
Ashley,9.3,Cheer,"Documentary, Sport",0:09:09,0:09:09,
Ashley,0.1,Chef's Table,"Documentary, Biography",0:29:51,0:29:51,
Ashley,30.9,Chef's Table,"Documentary, Biography",0:29:49,0:29:49,
Ashley,0.2,Chef's Table,"Documentary, Biography",0:00:13,0:00:13,
Ashley,44.6,Chef's Table,"Documentary, Biography",0:43:28,0:43:28,
Ashley,48,Chef's Table,"Documentary, Biography",0:47:57,0:47:57,
Ashley,0,Chef's Table,"Documentary, Biography",0:00:01,0:00:01,
Ashley,0.2,Chef's Table,"Documentary, Biography",0:00:16,0:00:16,
Ashley,0.1,Chef's Table,"Documentary, Biography",0:00:04,0:00:04,
Ashley,0.1,Chef's Table,"Documentary, Biography",0:00:09,0:00:09,
Ashley,5,Chef's Table,"Documentary, Biography",0:38:55,0:38:55,
Ashley,39.6,Chef's Table,"Documentary, Biography",0:38:59,0:38:59,
Ashley,50.4,Chef's Table,"Documentary, Biography",0:48:00,0:48:00,
Ashley,45.9,Chef's Table,"Documentary, Biography",0:44:28,0:44:28,
Ashley,0,Chef's Table,"Documentary, Biography",0:00:02,0:00:02,
Vivian,2.6,Chris D'Elia: No Pain,Comedy,0:02:38,0:02:38,
Vivian,69.1,Chris Rock: Selective Outrage,"Documentary, Comedy",1:10:01,1:10:01,
Vivian,36.5,Chris Rock: Selective Outrage,"Documentary, Comedy",0:50:14,0:50:14,
Vivian,7.8,Chris Rock: Selective Outrage,"Documentary, Comedy",0:23:14,0:23:14,
Vivian,13.7,Chris Rock: Selective Outrage,"Documentary, Comedy",0:15:26,0:15:26,
Ashley,45.7,Chris Rock: Selective Outrage,"Documentary, Comedy",0:49:25,0:49:25,
Ashley,65.8,Chris Rock: Selective Outrage,"Documentary, Comedy",1:09:06,1:09:06,
Philip,84.2,Christmas Under Wraps,"Comedy, Drama, Romance",1:24:14,1:24:14,
Philip,0.1,Christmas With A View,"Drama, Romance",0:00:07,0:00:07,
Philip,31.5,CoComelon,"Animation, Family",0:31:32,0:31:32,
Vivian,38.4,CoComelon,"Animation, Family",0:49:00,0:49:00,
Vivian,10.7,CoComelon,"Animation, Family",0:10:40,0:10:40,
Ashley,2.1,Comedians in Cars Getting Coffee,"Comedy, Family, Talk-Show",0:02:52,0:02:52,
Vivian,17.4,Comedians in Cars Getting Coffee,"Comedy, Family, Talk-Show",0:17:25,0:17:25,
Vivian,19,Comedians in Cars Getting Coffee,"Comedy, Family, Talk-Show",0:18:57,0:18:57,
Vivian,16.5,Comedians in Cars Getting Coffee,"Comedy, Family, Talk-Show",0:16:36,0:16:36,
Vivian,10.6,Comedians in Cars Getting Coffee,"Comedy, Family, Talk-Show",0:10:38,0:10:38,
Vivian,28,Comedians in Cars Getting Coffee,"Comedy, Family, Talk-Show",0:18:17,0:18:17,
Vivian,14.4,Comedians in Cars Getting Coffee,"Comedy, Family, Talk-Show",0:14:26,0:14:26,
Vivian,15.4,Comedians in Cars Getting Coffee,"Comedy, Family, Talk-Show",0:18:08,0:18:08,
Vivian,4.3,Comedians in Cars Getting Coffee,"Comedy, Family, Talk-Show",0:05:06,0:05:06,
Vivian,14.7,Comedians in Cars Getting Coffee,"Comedy, Family, Talk-Show",0:14:44,0:14:44,
Vivian,16.7,Comedians in Cars Getting Coffee,"Comedy, Family, Talk-Show",0:16:48,0:16:48,
Vivian,17,Comedians in Cars Getting Coffee,"Comedy, Family, Talk-Show",0:23:18,0:23:18,
Vivian,23.9,Comedians in Cars Getting Coffee,"Comedy, Family, Talk-Show",0:23:27,0:23:27,
Philip,0.1,Concussion,Drama,0:00:07,0:00:07,
Vivian,1.7,Contagion,"Drama, Thriller",1:33:36,1:33:36,
Vivian,2,Contagion,"Drama, Thriller",1:31:57,1:31:57,
Vivian,2.9,Contagion,"Drama, Thriller",1:30:01,1:30:01,
Vivian,84.3,Contagion,"Drama, Thriller",1:27:13,1:27:13,
Vivian,0.1,Conversations with a Killer: The Ted Bundy Tapes,"Documentary, Biography, Crime",0:00:08,0:00:08,
Vivian,64,Craig Ferguson: Tickle Fight,Comedy,1:05:46,1:05:46,
Vivian,3.1,Craig Ferguson: Tickle Fight,Comedy,0:03:35,0:03:35,
Ashley,113.5,Crazy Rich Asians,"Comedy, Drama, Romance",1:53:53,1:53:53,
Ashley,0,Crazy Rich Asians,"Comedy, Drama, Romance",0:00:01,0:00:01,
Ashley,11.1,"Crazy, Stupid, Love.","Comedy, Drama, Romance",0:11:06,0:11:06,
Ashley,0,Cuties,Drama,0:00:02,0:00:02,
Ashley,0.6,Dance 100,"Game-Show, Reality-TV",0:00:36,0:00:36,
Ashley,0.8,Dating Around,"Reality-TV, Romance",0:00:57,0:00:57,
Ashley,24.5,Dating Around,"Reality-TV, Romance",0:24:28,0:24:28,
Ashley,0,Dating Around,"Reality-TV, Romance",0:00:02,0:00:02,
Vivian,50.1,David A. Arnold: Fat Ballerina,Comedy,0:49:33,0:49:33,
Vivian,0,Dead to Me,"Comedy, Crime, Drama",0:00:02,0:00:02,
Vivian,2.3,Dead to Me,"Comedy, Crime, Drama",0:02:21,0:02:21,
Vivian,26.5,Dead to Me,"Comedy, Crime, Drama",0:31:34,0:31:34,
Ashley,0.4,Death Note,"Crime, Drama, Fantasy",0:09:47,0:09:47,
Vivian,2.2,DEPP V HEARD: Truth on Trial ,"Documentary, Crime",0:02:14,0:02:14,
Vivian,8,Diary of a Wimpy Kid: Dog Days,"Comedy, Family",1:33:54,1:33:54,
Vivian,29.9,Diary of a Wimpy Kid: Dog Days,"Comedy, Family",1:21:58,1:21:58,
Vivian,9.2,Diary of a Wimpy Kid: Dog Days,"Comedy, Family",0:52:08,0:52:08,
Vivian,7.5,Diary of a Wimpy Kid: Dog Days,"Comedy, Family",0:41:41,0:41:41,
Vivian,41,Diary of a Wimpy Kid: Dog Days,"Comedy, Family",0:40:16,0:40:16,
Vivian,0.1,Digimon Fusion,"Animation, Action, Adventure",0:00:06,0:00:06,
Vivian,19.9,Digimon: Digital Monsters,"Animation, Action, Adventure",0:19:54,0:19:54,
Vivian,19.3,Digimon: Digital Monsters,"Animation, Action, Adventure",0:20:34,0:20:34,
Vivian,20.1,Digimon: Digital Monsters,"Animation, Action, Adventure",0:20:25,0:20:25,
Vivian,19.6,Digimon: Digital Monsters,"Animation, Action, Adventure",0:20:22,0:20:22,
Vivian,0.8,Digimon: Digital Monsters,"Animation, Action, Adventure",0:00:46,0:00:46,
Philip,0.2,Don't Look Up,"Comedy, Drama, Sci-Fi",0:55:18,0:55:18,
Philip,54.1,Don't Look Up,"Comedy, Drama, Sci-Fi",0:55:12,0:55:12,
Philip,3,Downton Abbey,"Drama, Romance",0:02:59,0:02:59,
Vivian,0.1,Downton Abbey,"Drama, Romance",0:07:00,0:07:00,
Vivian,1.5,Downton Abbey,"Drama, Romance",0:06:58,0:06:58,
Vivian,5.6,Downton Abbey,"Drama, Romance",0:05:33,0:05:33,
Vivian,118.3,Downton Abbey,"Drama, Romance",1:57:04,1:57:04,
Vivian,0.2,Downton Abbey,"Drama, Romance",0:00:11,0:00:11,
Vivian,0.5,Downton Abbey,"Drama, Romance",0:00:27,0:00:27,
Philip,0.1,Downton Abbey,"Drama, Romance",0:00:06,0:00:06,
Vivian,0.2,Downton Abbey,"Drama, Romance",0:00:10,0:00:10,
Vivian,0,Downton Abbey,"Drama, Romance",0:00:02,0:00:02,
Vivian,0.1,Downton Abbey,"Drama, Romance",0:00:05,0:00:05,
Vivian,71,Downton Abbey,"Drama, Romance",1:07:50,1:07:50,
Vivian,0.8,Downton Abbey,"Drama, Romance",0:00:50,0:00:50,
Vivian,50.1,Downton Abbey,"Drama, Romance",0:48:57,0:48:57,
Vivian,0.1,Downton Abbey,"Drama, Romance",0:00:31,0:00:31,
Vivian,47.7,Downton Abbey,"Drama, Romance",0:48:54,0:48:54,
Vivian,47,Downton Abbey,"Drama, Romance",0:47:26,0:47:26,
Vivian,49,Downton Abbey,"Drama, Romance",0:49:02,0:49:02,
Vivian,25.4,Downton Abbey,"Drama, Romance",0:47:59,0:47:59,
Vivian,25.8,Downton Abbey,"Drama, Romance",0:25:11,0:25:11,
Vivian,66.7,Downton Abbey,"Drama, Romance",1:04:43,1:04:43,
Vivian,42.7,Downton Abbey,"Drama, Romance",1:36:00,1:36:00,
Vivian,9.5,Downton Abbey,"Drama, Romance",1:36:04,1:36:04,
Vivian,97.8,Downton Abbey,"Drama, Romance",1:36:03,1:36:03,
Vivian,0.1,Downton Abbey,"Drama, Romance",0:00:04,0:00:04,
Vivian,62.6,Downton Abbey,"Drama, Romance",1:08:27,1:08:27,
Vivian,3.8,Downton Abbey,"Drama, Romance",0:04:57,0:04:57,
Vivian,0.3,Downton Abbey,"Drama, Romance",0:00:04,0:00:04,
Vivian,55.4,Downton Abbey,"Drama, Romance",0:54:37,0:54:37,
Vivian,55,Downton Abbey,"Drama, Romance",0:54:55,0:54:55,
Vivian,0.1,Downton Abbey,"Drama, Romance",0:00:03,0:00:03,
Vivian,16.2,Downton Abbey,"Drama, Romance",0:53:40,0:53:40,
Vivian,0.1,Downton Abbey,"Drama, Romance",0:00:03,0:00:03,
Vivian,12.6,Downton Abbey,"Drama, Romance",0:53:44,0:53:44,
Vivian,42,Downton Abbey,"Drama, Romance",0:41:12,0:41:12,
Vivian,52.3,Downton Abbey,"Drama, Romance",0:54:44,0:54:44,
Vivian,54.4,Downton Abbey,"Drama, Romance",0:54:47,0:54:47,
Vivian,10.9,Downton Abbey,"Drama, Romance",0:54:54,0:54:54,
Vivian,42.5,Downton Abbey,"Drama, Romance",0:43:58,0:43:58,
Vivian,0.2,Downton Abbey,"Drama, Romance",0:01:59,0:01:59,
Vivian,54.4,Downton Abbey,"Drama, Romance",0:54:54,0:54:54,
Vivian,0.1,Downton Abbey,"Drama, Romance",0:00:32,0:00:32,
Vivian,55.6,Downton Abbey,"Drama, Romance",0:54:54,0:54:54,
Vivian,3.3,Downton Abbey,"Drama, Romance",0:54:46,0:54:46,
Vivian,15.7,Downton Abbey,"Drama, Romance",0:51:35,0:51:35,
Vivian,47.1,Downton Abbey,"Drama, Romance",0:45:43,0:45:43,
Vivian,0,Downton Abbey,"Drama, Romance",0:00:37,0:00:37,
Vivian,0.1,Downton Abbey,"Drama, Romance",0:00:34,0:00:34,
Vivian,0.4,Downton Abbey,"Drama, Romance",0:00:26,0:00:26,
Vivian,70.5,Downton Abbey,"Drama, Romance",1:09:43,1:09:43,
Vivian,2.8,Downton Abbey,"Drama, Romance",1:35:57,1:35:57,
Vivian,45.3,Downton Abbey,"Drama, Romance",1:00:10,1:00:10,
Vivian,49.9,Downton Abbey,"Drama, Romance",0:50:06,0:50:06,
Vivian,3.7,Downton Abbey,"Drama, Romance",0:09:51,0:09:51,
Vivian,70.8,Downton Abbey,"Drama, Romance",1:08:19,1:08:19,
Vivian,0.2,Downton Abbey,"Drama, Romance",0:00:09,0:00:09,
Vivian,48.8,Downton Abbey,"Drama, Romance",0:48:45,0:48:45,
Vivian,0,Downton Abbey,"Drama, Romance",0:00:02,0:00:02,
Vivian,50.4,Downton Abbey,"Drama, Romance",0:49:01,0:49:01,
Vivian,53.6,Downton Abbey,"Drama, Romance",0:48:40,0:48:40,
Vivian,0,Downton Abbey,"Drama, Romance",0:00:33,0:00:33,
Vivian,0.1,Downton Abbey,"Drama, Romance",0:00:32,0:00:32,
Vivian,2.4,Downton Abbey,"Drama, Romance",0:48:53,0:48:53,
Vivian,52.9,Downton Abbey,"Drama, Romance",0:46:28,0:46:28,
Vivian,49,Downton Abbey,"Drama, Romance",0:48:50,0:48:50,
Vivian,49.2,Downton Abbey,"Drama, Romance",0:48:56,0:48:56,
Vivian,47.4,Downton Abbey,"Drama, Romance",0:48:53,0:48:53,
Vivian,70.9,Downton Abbey,"Drama, Romance",1:08:58,1:08:58,
Vivian,0.2,Downton Abbey,"Drama, Romance",0:00:42,0:00:42,
Vivian,70,Downton Abbey,"Drama, Romance",1:08:40,1:08:40,
Vivian,49.4,Downton Abbey,"Drama, Romance",0:48:56,0:48:56,
Vivian,48.3,Downton Abbey,"Drama, Romance",0:48:50,0:48:50,
Vivian,48,Downton Abbey,"Drama, Romance",0:48:53,0:48:53,
Vivian,15.3,Downton Abbey,"Drama, Romance",0:48:10,0:48:10,
Vivian,48.3,Downton Abbey,"Drama, Romance",0:48:13,0:48:13,
Vivian,0.1,Downton Abbey,"Drama, Romance",0:00:03,0:00:03,
Vivian,47.5,Downton Abbey,"Drama, Romance",0:48:56,0:48:56,
Vivian,0.5,Downton Abbey,"Drama, Romance",0:01:48,0:01:48,
Vivian,1.4,Downton Abbey,"Drama, Romance",0:01:23,0:01:23,
Vivian,49.3,Downton Abbey,"Drama, Romance",0:48:53,0:48:53,
Vivian,68.7,Downton Abbey,"Drama, Romance",1:09:05,1:09:05,
Vivian,95.7,Downton Abbey,"Drama, Romance",1:35:35,1:35:35,
Vivian,42.5,Downton Abbey,"Drama, Romance",1:36:54,1:36:54,
Vivian,0.2,Downton Abbey,"Drama, Romance",0:00:39,0:00:39,
Vivian,100.7,Downton Abbey,"Drama, Romance",1:36:54,1:36:54,
Vivian,1.2,Downton Abbey,"Drama, Romance",0:19:45,0:19:45,
Vivian,11.7,Downton Abbey,"Drama, Romance",0:18:35,0:18:35,
Vivian,8,Downton Abbey,"Drama, Romance",0:07:56,0:07:56,
Vivian,49.7,Downton Abbey,"Drama, Romance",1:08:53,1:08:53,
Vivian,19.2,Downton Abbey,"Drama, Romance",0:19:35,0:19:35,
Vivian,0,Downton Abbey,"Drama, Romance",0:00:02,0:00:02,
Vivian,49.3,Downton Abbey,"Drama, Romance",0:49:03,0:49:03,
Vivian,0,Downton Abbey,"Drama, Romance",0:00:02,0:00:02,
Vivian,48.1,Downton Abbey,"Drama, Romance",0:49:03,0:49:03,
Vivian,49,Downton Abbey,"Drama, Romance",0:48:57,0:48:57,
Vivian,0.1,Downton Abbey,"Drama, Romance",0:00:04,0:00:04,
Vivian,49.4,Downton Abbey,"Drama, Romance",0:49:04,0:49:04,
Vivian,38.1,Downton Abbey,"Drama, Romance",0:49:04,0:49:04,
Vivian,50.4,Downton Abbey,"Drama, Romance",0:49:03,0:49:03,
Vivian,0.1,Downton Abbey,"Drama, Romance",0:00:34,0:00:34,
Vivian,3.4,Downton Abbey,"Drama, Romance",0:49:03,0:49:03,
Vivian,0,Downton Abbey,"Drama, Romance",0:48:18,0:48:18,
Vivian,0.3,Downton Abbey,"Drama, Romance",0:48:19,0:48:19,
Vivian,54.1,Downton Abbey,"Drama, Romance",0:49:07,0:49:07,
Vivian,0,Downton Abbey,"Drama, Romance",0:00:01,0:00:01,
Vivian,0,Downton Abbey,"Drama, Romance",0:00:01,0:00:01,
Vivian,17.2,Downton Abbey,"Drama, Romance",1:09:12,1:09:12,
Vivian,29.2,Downton Abbey,"Drama, Romance",0:50:50,0:50:50,
Vivian,71.6,Downton Abbey,"Drama, Romance",1:09:14,1:09:14,
Vivian,66.9,Downton Abbey,"Drama, Romance",1:08:50,1:08:50,
Vivian,0.1,Downton Abbey,"Drama, Romance",0:01:28,0:01:28,
Vivian,1,Downton Abbey,"Drama, Romance",0:01:24,0:01:24,
Vivian,19,Downton Abbey,"Drama, Romance",0:48:44,0:48:44,
Vivian,29.8,Downton Abbey,"Drama, Romance",0:29:47,0:29:47,
Vivian,48.4,Downton Abbey,"Drama, Romance",0:48:51,0:48:51,
Vivian,49.4,Downton Abbey,"Drama, Romance",0:48:26,0:48:26,
Vivian,0.1,Downton Abbey,"Drama, Romance",0:00:35,0:00:35,
Vivian,19.8,Downton Abbey,"Drama, Romance",0:49:09,0:49:09,
Vivian,29.8,Downton Abbey,"Drama, Romance",0:29:55,0:29:55,
Vivian,0.2,Downton Abbey,"Drama, Romance",0:00:39,0:00:39,
Vivian,48.6,Downton Abbey,"Drama, Romance",0:49:07,0:49:07,
Vivian,49.7,Downton Abbey,"Drama, Romance",0:49:04,0:49:04,
Vivian,0.8,Downton Abbey,"Drama, Romance",0:49:03,0:49:03,
Vivian,46.6,Downton Abbey,"Drama, Romance",0:48:16,0:48:16,
Vivian,0,Downton Abbey,"Drama, Romance",0:00:01,0:00:01,
Vivian,66.4,Downton Abbey,"Drama, Romance",1:15:10,1:15:10,
Vivian,10.9,Downton Abbey,"Drama, Romance",0:11:50,0:11:50,
Vivian,0.1,Downton Abbey,"Drama, Romance",0:00:08,0:00:08,
Vivian,74.9,Downton Abbey,"Drama, Romance",1:15:08,1:15:08,
Philip,82.1,Downton Abbey,"Drama, Romance",1:36:56,1:36:56,
Philip,42.9,Downton Abbey,"Drama, Romance",1:36:57,1:36:57,
Philip,54.8,Downton Abbey,"Drama, Romance",0:54:01,0:54:01,
Vivian,17,Downton Abbey,"Drama, Romance",1:37:01,1:37:01,
Vivian,31.8,Downton Abbey,"Drama, Romance",1:21:54,1:21:54,
Vivian,0,Downton Abbey,"Drama, Romance",1:00:39,1:00:39,
Vivian,20.9,Downton Abbey,"Drama, Romance",1:00:50,1:00:50,
Vivian,22.9,Downton Abbey,"Drama, Romance",0:41:21,0:41:21,
Vivian,27.9,Downton Abbey,"Drama, Romance",0:27:51,0:27:51,
Vivian,0,Downton Abbey,"Drama, Romance",0:03:33,0:03:33,
Vivian,3.1,Downton Abbey,"Drama, Romance",0:03:33,0:03:33,
Vivian,1.2,Dragons' Den,"Game-Show, Reality-TV",0:03:11,0:03:11,
Ashley,42.9,Dragons' Den,"Game-Show, Reality-TV",0:42:04,0:42:04,
Ashley,42.9,Dragons' Den,"Game-Show, Reality-TV",0:41:38,0:41:38,
Ashley,11.9,Dream Home Makeover,Reality-TV,0:11:55,0:11:55,
Ashley,13.1,Dream Home Makeover,Reality-TV,0:26:44,0:26:44,
Ashley,13.6,Dream Home Makeover,Reality-TV,0:13:38,0:13:38,
Ashley,5.4,Dream Home Makeover,Reality-TV,0:28:09,0:28:09,
Ashley,0,Dream Home Makeover,Reality-TV,0:22:47,0:22:47,
Ashley,23.2,Dream Home Makeover,Reality-TV,0:22:48,0:22:48,
Vivian,10.6,DreamWorks Spooky Stories,"Animation, Action, Adventure",0:12:32,0:12:32,
Ashley,38.8,Drink Masters,"Game-Show, Reality-TV",0:19:13,0:19:13,
Philip,0.3,Dubai Bling,Reality-TV,0:00:19,0:00:19,
Philip,48.3,Dubai Bling,Reality-TV,0:46:44,0:46:44,
Philip,0,Dubai Bling,Reality-TV,0:00:08,0:00:08,
Philip,43,Dubai Bling,Reality-TV,0:42:44,0:42:44,
Philip,42.1,Dubai Bling,Reality-TV,0:40:48,0:40:48,
Philip,46,Dubai Bling,Reality-TV,0:45:18,0:45:18,
Philip,4.6,Dubai Bling,Reality-TV,0:49:20,0:49:20,
Philip,44.5,Dubai Bling,Reality-TV,0:45:03,0:45:03,
Philip,2.7,Dubai Bling,Reality-TV,0:02:48,0:02:48,
Philip,37.6,Dubai Bling,Reality-TV,0:48:08,0:48:08,
Philip,10.9,Dubai Bling,Reality-TV,0:10:35,0:10:35,
Philip,13,Dubai Bling,Reality-TV,0:46:39,0:46:39,
Philip,35.8,Dubai Bling,Reality-TV,0:35:05,0:35:05,
Philip,21.7,Dubai Bling,Reality-TV,0:45:39,0:45:39,
Philip,25.7,Dubai Bling,Reality-TV,0:25:30,0:25:30,
Vivian,0.4,Dubai Bling,Reality-TV,0:00:14,0:00:14,
Vivian,0.5,Dubai Bling,Reality-TV,0:03:31,0:03:31,
Vivian,3,Dubai Bling,Reality-TV,0:03:02,0:03:02,
Ashley,45.3,Dubai Bling,Reality-TV,0:45:29,0:45:29,
Ashley,14.3,Dubai Bling,Reality-TV,0:48:38,0:48:38,
Ashley,35.8,Dubai Bling,Reality-TV,0:34:38,0:34:38,
Ashley,0.1,Dubai Bling,Reality-TV,0:00:10,0:00:10,
Ashley,48.2,Dubai Bling,Reality-TV,0:45:28,0:45:28,
Ashley,0,Dubai Bling,Reality-TV,0:33:50,0:33:50,
Ashley,28.4,Dubai Bling,Reality-TV,0:49:55,0:49:55,
Ashley,0,Dubai Bling,Reality-TV,0:00:02,0:00:02,
Ashley,0,Dubai Bling,Reality-TV,0:33:50,0:33:50,
Ashley,28.2,Dubai Bling,Reality-TV,0:33:46,0:33:46,
Ashley,3.4,Dubai Bling,Reality-TV,0:06:12,0:06:12,
Ashley,2.7,Dubai Bling,Reality-TV,0:02:43,0:02:43,
Ashley,48.7,Dubai Bling,Reality-TV,0:49:18,0:49:18,
Ashley,40.2,Dubai Bling,Reality-TV,0:46:09,0:46:09,
Ashley,6,Dubai Bling,Reality-TV,0:05:57,0:05:57,
Ashley,27.3,Dubai Bling,Reality-TV,0:48:47,0:48:47,
Ashley,21.2,Dubai Bling,Reality-TV,0:21:11,0:21:11,
Ashley,3.2,Dubai Bling,Reality-TV,0:03:11,0:03:11,
Ashley,29.6,Dubai Bling,Reality-TV,0:46:56,0:46:56,
Ashley,16,Dubai Bling,Reality-TV,0:16:16,0:16:16,
Ashley,14.5,Dubai Bling,Reality-TV,0:50:03,0:50:03,
Ashley,0.1,Dubai Bling,Reality-TV,0:34:24,0:34:24,
Ashley,0.1,Dubai Bling,Reality-TV,0:34:17,0:34:17,
Ashley,13.8,Dubai Bling,Reality-TV,0:34:10,0:34:10,
Ashley,7.9,Dubai Bling,Reality-TV,0:45:29,0:45:29,
Ashley,16.6,Dubai Bling,Reality-TV,0:37:43,0:37:43,
Ashley,21.4,Dubai Bling,Reality-TV,0:21:24,0:21:24,
Ashley,44.8,Dubai Bling,Reality-TV,0:44:08,0:44:08,
Ashley,15.1,Dubai Bling,Reality-TV,0:46:40,0:46:40,
Ashley,1.3,Dubai Bling,Reality-TV,0:31:35,0:31:35,
Ashley,2.6,Dubai Bling,Reality-TV,0:29:12,0:29:12,
Ashley,28.7,Dubai Bling,Reality-TV,0:26:38,0:26:38,
Ashley,20,Dubai Bling,Reality-TV,0:45:34,0:45:34,
Ashley,1.2,Dubai Bling,Reality-TV,0:25:30,0:25:30,
Ashley,26.9,Dubai Bling,Reality-TV,0:24:19,0:24:19,
Ashley,42.2,Dubai Bling,Reality-TV,0:47:15,0:47:15,
Ashley,5.3,Dubai Bling,Reality-TV,0:05:26,0:05:26,
Ashley,3.2,Dubai Bling,Reality-TV,0:42:40,0:42:40,
Ashley,5.7,Dubai Bling,Reality-TV,0:39:17,0:39:17,
Ashley,33.9,Dubai Bling,Reality-TV,0:33:37,0:33:37,
Ashley,41.8,Dubai Bling,Reality-TV,0:40:53,0:40:53,
Ashley,18.4,Dubai Bling,Reality-TV,0:45:21,0:45:21,
Ashley,8.7,Dubai Bling,Reality-TV,0:28:19,0:28:19,
Ashley,21.2,Dubai Bling,Reality-TV,0:21:20,0:21:20,
Ashley,28.3,Dubai Bling,Reality-TV,0:49:21,0:49:21,
Ashley,22.3,Dubai Bling,Reality-TV,0:21:55,0:21:55,
Ashley,42,Dubai Bling,Reality-TV,0:48:08,0:48:08,
Ashley,6.8,Dubai Bling,Reality-TV,0:06:40,0:06:40,
Ashley,48.8,Dubai Bling,Reality-TV,0:47:13,0:47:13,
Ashley,47,Dubai Bling,Reality-TV,0:45:42,0:45:42,
Ashley,92.5,Dude,"Comedy, Drama",1:32:31,1:32:31,
Philip,0.1,Dynasty,Drama,0:00:42,0:00:42,
Philip,23.4,Dynasty,Drama,0:42:17,0:42:17,
Philip,26.8,Dynasty,Drama,0:20:01,0:20:01,
Philip,23.7,Dynasty,Drama,0:24:44,0:24:44,
Philip,23.4,Dynasty,Drama,0:41:28,0:41:28,
Philip,18.9,Dynasty,Drama,0:18:55,0:18:55,
Philip,11.7,Dynasty,Drama,0:12:57,0:12:57,
Philip,39.8,Dynasty,Drama,0:42:16,0:42:16,
Philip,41.3,Dynasty,Drama,0:41:38,0:41:38,
Philip,40,Dynasty,Drama,0:40:48,0:40:48,
Philip,2,Dynasty,Drama,0:02:51,0:02:51,
Philip,45.9,Dynasty,Drama,0:41:52,0:41:52,
Philip,4.1,Dynasty,Drama,0:05:10,0:05:10,
Philip,45.7,Dynasty,Drama,0:42:44,0:42:44,
Ashley,19.9,Easy-Bake Battle: The Home Cooking Competition,"Game-Show, Reality-TV",0:36:14,0:36:14,
Ashley,16.3,Easy-Bake Battle: The Home Cooking Competition,"Game-Show, Reality-TV",0:16:20,0:16:20,
Vivian,66.6,Ellen DeGeneres: Relatable,Comedy,1:07:18,1:07:18,
Ashley,1.6,Ellen DeGeneres: Relatable,Comedy,0:01:38,0:01:38,
Philip,0.4,Elvis Presley: The Searcher,"Documentary, Biography, Music",0:00:23,0:00:23,
Philip,0.1,Emily in Paris,"Comedy, Drama, Romance",0:00:03,0:00:03,
Philip,0.3,Emily in Paris,"Comedy, Drama, Romance",0:00:15,0:00:15,
Vivian,37.6,Emily in Paris,"Comedy, Drama, Romance",0:36:27,0:36:27,
Vivian,27.3,Emily in Paris,"Comedy, Drama, Romance",0:26:50,0:26:50,
Vivian,24.3,Emily in Paris,"Comedy, Drama, Romance",0:24:12,0:24:12,
Vivian,0,Emily in Paris,"Comedy, Drama, Romance",0:00:09,0:00:09,
Vivian,27.8,Emily in Paris,"Comedy, Drama, Romance",0:27:15,0:27:15,
Vivian,28.6,Emily in Paris,"Comedy, Drama, Romance",0:27:46,0:27:46,
Vivian,25.9,Emily in Paris,"Comedy, Drama, Romance",0:26:04,0:26:04,
Vivian,33,Emily in Paris,"Comedy, Drama, Romance",0:32:31,0:32:31,
Vivian,0,Emily in Paris,"Comedy, Drama, Romance",0:00:09,0:00:09,
Vivian,24.4,Emily in Paris,"Comedy, Drama, Romance",0:24:57,0:24:57,
Vivian,1.6,Emily in Paris,"Comedy, Drama, Romance",0:01:43,0:01:43,
Vivian,23.8,Emily in Paris,"Comedy, Drama, Romance",0:25:46,0:25:46,
Vivian,2.3,Emily in Paris,"Comedy, Drama, Romance",0:02:27,0:02:27,
Vivian,20.9,Emily in Paris,"Comedy, Drama, Romance",0:24:27,0:24:27,
Vivian,2.5,Emily in Paris,"Comedy, Drama, Romance",0:02:30,0:02:30,
Ashley,36.4,Emily in Paris,"Comedy, Drama, Romance",0:36:09,0:36:09,
Ashley,26.7,Emily in Paris,"Comedy, Drama, Romance",0:26:51,0:26:51,
Ashley,12.7,Emily in Paris,"Comedy, Drama, Romance",0:24:17,0:24:17,
Ashley,10.9,Emily in Paris,"Comedy, Drama, Romance",0:11:00,0:11:00,
Ashley,15.5,Emily in Paris,"Comedy, Drama, Romance",0:27:18,0:27:18,
Ashley,11.7,Emily in Paris,"Comedy, Drama, Romance",0:11:51,0:11:51,
Ashley,26,Emily in Paris,"Comedy, Drama, Romance",0:27:49,0:27:49,
Ashley,1.9,Emily in Paris,"Comedy, Drama, Romance",0:02:00,0:02:00,
Ashley,26.3,Emily in Paris,"Comedy, Drama, Romance",0:26:08,0:26:08,
Ashley,32.4,Emily in Paris,"Comedy, Drama, Romance",0:32:35,0:32:35,
Ashley,2.6,Emily in Paris,"Comedy, Drama, Romance",0:25:01,0:25:01,
Ashley,11.7,Emily in Paris,"Comedy, Drama, Romance",0:20:54,0:20:54,
Ashley,11.8,Emily in Paris,"Comedy, Drama, Romance",0:21:01,0:21:01,
Ashley,9.2,Emily in Paris,"Comedy, Drama, Romance",0:09:12,0:09:12,
Ashley,22.9,Emily in Paris,"Comedy, Drama, Romance",0:25:44,0:25:44,
Ashley,2.7,Emily in Paris,"Comedy, Drama, Romance",0:02:52,0:02:52,
